,Power Setpoint (kW),Dwell Time (s),BeadNumber,mean_value,mean_MovAvgValue,mean_ProcessValue_Ref,skew_value,skew_MovAvgValue,skew_ProcessValue_Ref,std_value,std_MovAvgValue,std_ProcessValue_Ref
85,1.8,0,6,-1.1726084793107683,-1.20437317810236,-0.20102220332130624,0.19392624540373327,0.042761982093058565,0.04276198209305774,1.0989336842464583,0.8342552270543586,0.8342552270543586
86,1.8,0,7,-0.26942830348951397,-0.2855887951361387,0.7177621796449151,0.032843641275360054,0.07461498414590353,0.0746149841459032,0.8992810410938169,0.7429991452815267,0.7429991452815267
87,1.8,0,8,-0.17198257696558047,-0.1710153184803101,0.8323356563007437,0.4737890201604784,-0.2267714757899135,-0.226771475789913,0.8274375288860427,0.5167698928469397,0.5167698928469399
88,1.8,0,9,0.3296332725173584,0.32469747971269985,1.3280484544937539,-0.22362562403023417,-0.5349310883737475,-0.5349310883737491,0.5525906185908336,0.41775924267817116,0.41775924267817116
89,1.8,0,10,0.31873218897095584,0.3049703381441722,1.3083213129252258,0.24492264480367132,-0.6224402189489346,-0.6224402189489373,0.847688844450602,0.5909646167671988,0.5909646167671987
90,1.8,0,11,0.9831594111113046,0.9625606395333101,1.9659116143143638,0.24435409015299434,-0.7463216403419731,-0.7463216403419731,0.708013459129869,0.43252809034812156,0.4325280903481218
91,1.8,0,12,1.3387838523788054,1.3329438625735879,2.3362948373546417,0.5479417810365069,0.26616831596264334,0.26616831596264373,0.9457654550649627,0.686770510707667,0.6867705107076667
92,1.8,0,13,1.8226643309841872,1.7728994497873314,2.7762504245683854,0.06632291374362065,0.18756587712244985,0.18756587712244985,0.7158334392793013,0.5021406495472323,0.5021406495472324
93,1.8,0,14,2.064814629402219,2.079324463415681,3.082675438196735,0.03144438045634746,0.07710810802838146,0.07710810802837574,0.7965198069103533,0.4489292199339464,0.44892921993394636
94,1.8,0,15,2.8868503990650765,2.8808602849441294,3.884211259725183,0.00917924073358709,0.20177486404965522,0.2017748640496578,0.6013670500125571,0.44238625006203325,0.44238625006203314
95,1.8,0,16,3.2474459436933785,3.270862924489649,4.274213899270703,0.4153783817061624,-0.024284519254116423,-0.024284519254111885,0.8065544031963852,0.5247141366356219,0.524714136635622
96,1.8,0,17,3.7670160584005017,3.747229535359746,4.7505805101408,0.12472563133704878,0.3578523004321666,0.3578523004321634,0.6362933820979855,0.37818742372352193,0.37818742372352177
97,1.8,0,18,4.065695933360138,4.077768322202796,5.081119296983849,0.37957882009486055,-0.14578709331093617,-0.1457870933109335,0.6816300577817238,0.41838763814748225,0.41838763814748214
98,1.8,0,19,4.67091605657826,4.666784761840882,5.670135736621936,-0.10184790561966754,0.18237280217366617,0.1823728021736535,0.5459833866531163,0.3274835043617199,0.3274835043617201
99,1.8,0,20,4.958319116266562,4.981995422631533,5.985346397412587,0.7308175473387571,1.189814142434518,1.1898141424345081,0.6614409339358179,0.4372286677823838,0.4372286677823836
100,1.8,15,1,-1.1480495109047955,-1.1482327107678758,0.0,-0.4888061761398449,-0.9355600555446206,0.0,0.3267452955270605,0.2174856104650271,0.0
101,1.8,15,2,-1.831982978776917,-1.8440943492132271,-0.691800115267253,0.34577630824446626,-0.16775654004786536,-0.16775654004786658,0.9134963342021704,0.5011225646962905,0.5011225646962904
102,1.8,15,3,-1.3061183304551514,-1.3125054350947525,-0.16021120114877863,0.5764784985824372,1.3847469976340958,1.384746997634096,0.8857760009698149,0.6392410820996782,0.6392410820996782
103,1.8,15,4,-1.5689501453178076,-1.5663966866174475,-0.4141024526714736,0.21715115847065472,-0.3343915604840752,-0.33439156048407725,0.8128617930967211,0.4970721541348877,0.49707215413488764
104,1.8,15,5,-1.3183785684369473,-1.333979348385006,-0.18168511443903224,0.22018546719075785,0.43907033434438864,0.43907033434438875,0.5471277939916313,0.3768344430576042,0.3768344430576042
105,1.8,15,6,-1.4418473777255165,-1.4460697728886578,-0.293775538942684,0.5955568225875222,0.1331393699458958,0.1331393699458978,0.6973044399724205,0.3950191945042916,0.3950191945042917
106,1.8,15,7,-1.349037645005233,-1.3701875793316733,-0.21789334538569946,0.25644715349876124,0.4003012437274506,0.40030124372745013,0.47345750994622393,0.23719029556565432,0.2371902955656543
107,1.8,15,8,-1.3223198956515956,-1.3129438391226702,-0.1606496051766962,2.0537282527447833,1.1014278980859395,1.1014278980859387,0.8295024583886589,0.463357687553482,0.463357687553482
108,1.8,15,9,-1.2531897547286337,-1.2694332342952719,-0.11713900034929804,-0.1423591844654297,0.583893334835901,0.583893334835899,0.4398469700471806,0.24571766540441523,0.24571766540441523
109,1.8,15,10,-1.256415018754435,-1.2781358520591617,-0.1258416181131877,0.0299768819935342,-0.43767851375025096,-0.43767851375024874,0.7526552599009676,0.42217627577099354,0.4221762757709935
110,1.8,15,11,-0.9842028143996603,-1.0004058654876853,0.1518883684582885,-0.22791482882266947,-0.11606728247277862,-0.11606728247277873,0.6418982014639654,0.48722401373357693,0.48722401373357693
111,1.8,15,12,-0.9047888050565247,-0.9088924589379395,0.2434017750080344,0.21205243398938428,0.03267589099496234,0.03267589099496249,0.9959720636778129,0.7443475127633913,0.7443475127633913
112,1.8,15,13,-0.1199381045356269,-0.1599305160701162,0.9923637178758576,0.6404008565038034,0.6498309322256774,0.649830932225677,0.8377366086162881,0.6440403779587833,0.6440403779587834
113,1.8,15,14,-0.1009242448706934,-0.09738001567768416,1.0549142182682896,0.4662018895964902,0.025496200897216312,0.02549620089721669,0.8275910182209971,0.5756160175600584,0.5756160175600586
114,1.8,15,15,0.1154378851691216,0.0880103201501352,1.240304554096109,0.13479070425562087,0.31782705813285306,0.3178270581328531,0.6217405515218475,0.44876451938467604,0.44876451938467615
115,1.8,15,16,0.2806941712125441,0.274901142193824,1.427195376139798,0.2853134880081044,0.04061131490857463,0.040611314908575544,0.7626789791722369,0.4748603447942336,0.4748603447942337
116,1.8,15,17,0.8824897482133367,0.8487591446496878,2.0010533785956617,0.7629331300591572,0.6906688255258429,0.690668825525842,0.8440752888969665,0.6617257858301124,0.6617257858301124
117,1.8,15,18,0.8617498148889418,0.8753988496843804,2.0276930836303544,0.3831443822668339,0.06829803527897343,0.06829803527897388,0.7871426947192747,0.5348487420512923,0.5348487420512923
118,1.8,15,19,1.466458580376142,1.44856286329703,2.600857097243004,0.5848535168451504,0.7638958818917096,0.7638958818917134,0.8927563935132933,0.7372768251327685,0.7372768251327685
119,1.8,15,20,1.346202395819343,1.337433258683885,2.4897274926298585,0.1929157836416509,0.7700814942008993,0.7700814942009012,0.8634342777314548,0.6849087467272659,0.6849087467272659
120,1.8,30,1,-2.130331801579586,-2.1281466201944643,0.0,-0.23562483271272547,-0.4615677802939853,0.0,0.4641970750514873,0.2665759557604227,0.0
121,1.8,30,2,-2.5702569520781666,-2.583071720182234,-0.44833798359698157,0.3965894251262155,0.9121247962222193,0.9121247962222149,0.6814895090327615,0.400168390500303,0.4001683905003031
122,1.8,30,3,-2.2468524849832234,-2.231526087179357,-0.09679235059410465,-0.5668772637075654,-0.09620837086603043,-0.09620837086602575,0.5281718524379498,0.28263353615489556,0.28263353615489545
123,1.8,30,4,-2.5540529449368816,-2.5453766108170055,-0.4106428742317531,0.44820407290225883,-0.02223243863643454,-0.022232438636433215,0.590862671286201,0.326895677830446,0.32689567783044615
124,1.8,30,5,-2.2715562451046742,-2.283759710643373,-0.14902597405812035,-0.8117122423709761,0.5425871757639957,0.5425871757639955,0.39222928531619183,0.21827391191359696,0.21827391191359702
125,1.8,30,6,-2.6854212254131675,-2.676077480261632,-0.5413437436763792,0.2281778746858505,-0.6586591749278689,-0.6586591749278706,0.7371773091174966,0.38439891197977255,0.3843989119797725
126,1.8,30,7,-2.1486915348459936,-2.1591056610703343,-0.024371924485081724,0.6001641015880834,1.5412807423752564,1.541280742375256,0.6052339731942994,0.43259180448024437,0.4325918044802443
127,1.8,30,8,-2.3577490142023096,-2.3388753005191405,-0.20414156393388783,0.5536086114981881,0.8247983499249008,0.8247983499249006,0.6933105902434592,0.46890177469514965,0.4689017746951496
128,1.8,30,9,-2.1853395535065956,-2.1966935310545486,-0.06195979446929597,-0.07093225395111609,0.8896209651004087,0.8896209651004081,0.4779453384944562,0.2703105617684415,0.27031056176844187
129,1.8,30,10,-2.36764728367578,-2.3727360322193287,-0.238002295634076,0.9509486614996182,0.7383183403529355,0.7383183403529333,0.6380806013237269,0.37785739911027266,0.3778573991102727
130,1.8,30,11,-2.160618041548367,-2.1705429660034428,-0.03580922941819001,-0.33384759864053093,0.53498654691504,0.534986546915038,0.43138854241217933,0.21661493981624624,0.21661493981624633
131,1.8,30,12,-1.9160391815149496,-1.9341812364918098,0.2005525000934426,0.9153485928778801,0.562401599310026,0.5624015993100239,0.8626578180170514,0.4405311606342802,0.4405311606342806
132,1.8,30,13,-1.847711735748459,-1.8687336238121508,0.26600011277310187,0.15897217611569886,0.05493015108572611,0.05493015108572414,0.39826156594076756,0.19128841209013453,0.19128841209013447
133,1.8,30,14,-1.7391221713064822,-1.746876281801288,0.38785745478396466,0.7441711409772557,1.449005507511753,1.449005507511753,0.898682518532513,0.501031365605881,0.5010313656058808
134,1.8,30,15,-1.6066411321527965,-1.633383674942425,0.5013500616428274,0.6449487601164985,1.5156696591527268,1.5156696591527277,0.621342980165118,0.36582292762048746,0.3658229276204875
135,1.8,30,16,-1.5544972804894772,-1.5623606805789305,0.5723730560063222,0.7982187473812019,0.1866243486910034,0.1866243486910003,0.6529782718523128,0.30182773941758556,0.30182773941758567
136,1.8,30,17,-1.2412898330989701,-1.2490516406019307,0.8856820959833217,0.38512951446182586,0.9381769294857223,0.9381769294857234,0.5192561478796976,0.4082317353323873,0.4082317353323873
137,1.8,30,18,-1.1228773161257135,-1.1256890486521174,1.009044687933135,0.21233828487999815,0.09740278737821197,0.09740278737821362,0.7641856704764313,0.33700797924859516,0.3370079792485951
138,1.8,30,19,-1.0099251600657306,-1.0288452160196242,1.1058885205656284,0.517624643303734,0.7227886916376257,0.7227886916376267,0.5868642456904813,0.39388778464020446,0.3938877846402046
139,1.8,30,20,-0.6932425110118337,-0.6965210609357445,1.438212675649508,0.34008491352768744,0.44899489887593835,0.44899489887593913,0.8173161938364427,0.5320788382782277,0.5320788382782277
140,1.8,60,1,-1.2422670068317296,-1.2249711622256783,0.0,-0.855179331412422,-0.7673516696137501,0.0,0.4983216470999061,0.33830361411911064,0.0
141,1.8,60,2,-1.7544978245580658,-1.7575164931016356,-0.47846673979942334,-0.191823729758684,-0.5137697798614023,-0.5137697798614033,0.7969116294927183,0.44878618290354994,0.4487861829035501
142,1.8,60,3,-1.3297380155384109,-1.3522496393981016,-0.07319988609588973,-0.1744928391611177,-0.31458435996607287,-0.31458435996607526,0.5887479819054275,0.29593815020957764,0.2959381502095777
143,1.8,60,4,-1.6150757638012752,-1.6345240866358364,-0.3554743333336241,0.19780454382096926,-0.7432150004308961,-0.7432150004308938,0.867688276806084,0.4781471494641882,0.4781471494641882
144,1.8,60,5,-1.5307941855611156,-1.539977075836077,-0.26092732253386486,0.25202739027970517,-0.5249528970847213,-0.5249528970847217,0.5677951937074698,0.3285071789962997,0.3285071789962996
145,1.8,60,6,-1.37163782923664,-1.3809526573078683,-0.10190290400565627,0.1734575014937517,0.5990465685426885,0.5990465685426883,1.0372698477758953,0.8314734788959572,0.8314734788959575
146,1.8,60,7,-1.6312752166348248,-1.6273793941303532,-0.348329640828141,0.40310153711618285,0.6556823824578802,0.6556823824578808,0.5404971820843734,0.38787038119127215,0.3878703811912722
147,1.8,60,8,-2.007093370741156,-2.0037789033618085,-0.7247291500595967,0.3674182007866959,0.07549999055725311,0.07549999055724856,0.6078165997582381,0.33960691392400444,0.3396069139240041
148,1.8,60,9,-1.999120277372216,-2.0195757773695004,-0.7405260240672884,-0.43521717361217177,-0.049949488855448594,-0.04994948885544849,0.4574180302231264,0.2308016063709335,0.23080160637093336
149,1.8,60,10,-2.148738032138164,-2.153104602761121,-0.874054849458909,0.7402876451112334,2.0163764659195387,2.0163764659195405,0.6206000632760877,0.37959031752360844,0.3795903175236085
150,1.8,60,11,-1.7647518305774137,-1.7807372499969505,-0.5016874966947383,0.8282332967664574,1.572410503618808,1.5724105036188074,0.521607058877692,0.34352656283435684,0.3435265628343568
151,1.8,60,12,-1.8491931948068923,-1.8915999493661204,-0.6125501960639083,1.2215051279501223,1.2811409764100694,1.2811409764100687,0.9525654140839661,0.4768585437753864,0.47685854377538633
152,1.8,60,13,-1.9368705371814456,-1.9383763378539827,-0.6593265845517706,-0.19274920952389282,0.6334232083756205,0.6334232083756218,0.5105010278832424,0.31265127231986867,0.3126512723198686
153,1.8,60,14,-1.751991683956686,-1.8097551547571527,-0.5307054014549406,2.335633801139691,1.5712090271370447,1.571209027137044,1.0661313587824846,0.5577327486520849,0.557732748652085
154,1.8,60,15,-1.7894377650942415,-1.809562673341187,-0.530512920038975,0.7491893170193346,0.6063184789287417,0.6063184789287416,0.6540216743905202,0.3859948036020668,0.3859948036020667
155,1.8,60,16,-1.8701460003517916,-1.8951284735898193,-0.6160787202876074,0.7816359253505938,0.654682275645626,0.6546822756456261,0.9162179726789855,0.5502074756281087,0.5502074756281088
156,1.8,60,17,-1.7571562457932592,-1.7731096573406646,-0.49405990403845257,0.665398874390907,0.9243871354500621,0.9243871354500636,0.7648349279652285,0.5443204004695781,0.5443204004695779
157,1.8,60,18,-1.9194484036336972,-1.9399961884884462,-0.6609464351862343,0.6836332265523308,0.6636235099284714,0.6636235099284732,0.9076477421274219,0.5921945309688954,0.5921945309688952
158,1.8,60,19,-1.4956921417235622,-1.5056197151209092,-0.22656996181869718,0.4132110331160236,0.28331554946308163,0.2833155494630807,0.732731610967004,0.543817194275003,0.543817194275003
159,1.8,60,20,-1.7121894776283637,-1.7293294821881116,-0.45027972888589957,0.6812059412265095,0.19747523353654736,0.19747523353654797,0.8111295095216341,0.4949783993604264,0.49497839936042665
160,2.1,0,1,1.314117874014218,1.3187635826310227,0.0,-0.7011104361489678,-0.3597478806358333,0.0,0.41932043883724335,0.1984890120593096,0.0
161,2.1,0,2,0.8896038245295256,0.8807276474406914,-0.44293546637150244,-0.04464245890656662,-0.17043323975042313,-0.17043323975042363,0.8550589796619107,0.49466781213224775,0.49466781213224775
162,2.1,0,3,1.3167192512621,1.3054706297031582,-0.01819248410903585,-0.35805089676189694,-0.0566774539982677,-0.05667745399826663,0.6844575010357042,0.40126372769984703,0.40126372769984703
163,2.1,0,4,1.2380539872532579,1.2463006411043864,-0.07736247270780752,0.4084897212930021,-0.46320993772005786,-0.4632099377200586,0.7713880960965306,0.36234091142548036,0.36234091142548036
