,Power Setpoint (kW),Dwell Time (s),BeadNumber,mean_value,mean_MovAvgValue,skew_value,skew_MovAvgValue,std_value,std_MovAvgValue
44,1.5,30,5,176.42629107981222,176.27954976303317,-0.1262630063832007,-2.2765033305220994,15.355128325611767,5.357557797195426
45,1.5,30,6,175.9863849765258,176.0892531446541,-0.09386438789057028,-1.0331006077621003,15.733162685753207,4.8149495843800585
46,1.5,30,7,176.93906976744188,177.1451323987539,-0.05643325320016075,-1.6617669795776842,17.642524006962017,5.003034310972185
47,1.5,30,8,177.2204651162791,177.31874804381846,-0.00788039679405555,-1.528018002315804,15.81575724879304,4.300954220174673
48,1.5,30,9,177.74976525821594,177.84806603773586,-0.10671485796382824,0.30511568980439024,13.836118390446352,4.7014587561575
49,1.5,30,10,175.4634703196347,175.941376146789,-0.20123675847873337,-0.12003139289181032,14.19261142617167,4.800837984989448
50,1.5,30,11,176.34722222222223,176.39403100775195,-0.03851068680719628,-0.8397250227488173,13.79099442142527,4.486081599736108
51,1.5,30,12,176.59354838709677,176.50866666666667,-0.09118835301271884,-0.5991893250400495,18.367807356156558,4.652264277486871
52,1.5,30,13,174.9581395348837,175.20506230529594,-0.08665986400348928,-0.3069222888242176,17.7844785913303,7.4808531548288295
53,1.5,30,14,173.69174311926608,173.83357910906298,-0.11274683491343135,-1.2462133488869414,15.121371505594517,4.944736179597114
54,1.5,30,15,177.79532710280372,178.18893081761007,-0.16814042594890846,0.47913962633367285,15.425138820736107,5.185168374667654
55,1.5,30,16,175.73333333333335,175.99658914728684,-0.006115794642361644,-0.6883041480491131,15.089290827418582,4.730176223139951
56,1.5,30,17,173.99633027522935,174.2230875576037,0.039954830279886236,0.0546461266280111,14.327164277715461,5.820744384644625
57,1.5,30,18,173.6336405529954,173.9178472222222,-0.1502916550989593,-0.1860330031670436,13.75875889777987,4.709692091277124
58,1.5,30,19,172.59907834101384,172.74672839506172,-0.22021938525983767,-3.058814936928881,14.211315232169522,6.502173246018324
59,1.5,30,20,172.62304147465437,172.87786265432098,-0.2103330838934106,-2.3521726880789253,13.405679557945163,4.307739363151128
60,1.5,60,1,173.8069124423963,173.87681327160496,-0.09892304394175172,-0.33820679375685736,19.816145637405207,5.558998526411921
61,1.5,60,2,173.05045454545453,172.8006088280061,-0.21508493483775534,-1.9005267168726225,19.829102033719984,7.501840257390445
62,1.5,60,3,177.5712962962963,177.59087596899224,-0.3252556383242318,-1.4516485074634622,17.171639955954024,6.087556243073377
63,1.5,60,4,176.0447004608295,176.10763117283952,0.0063521762890629335,-1.5517767273578489,15.4966030336057,4.712329206031894
64,1.5,60,5,176.41435185185185,176.4917054263566,0.02987173728488357,-0.13158957753091055,14.471634726974456,3.7766848806173248
65,1.5,60,6,175.5566210045662,175.52204128440368,0.08938678566827266,-0.48182797230274704,13.627225497824117,3.972498046825285
66,1.5,60,7,177.22407407407408,177.57123255813954,-0.15527351693747138,-0.7527349391537014,15.515986476791461,5.052236867999976
67,1.5,60,8,175.75116279069766,175.8422663551402,-0.31108646738062634,-3.9544742023079764,13.559542835679519,5.143937162499891
68,1.5,60,9,176.6435185185185,176.58912403100774,-0.08015355351456735,-1.1720917168017033,16.039426847894468,6.160397473818308
69,1.5,60,10,176.47351598173515,176.72762996941898,-0.05737903345395077,0.9579714028952128,13.124356933603073,4.26956390024657
70,1.5,60,11,176.43196347031963,176.62493883792047,0.09717643577202198,0.18697319330031975,15.404291111869128,5.369081155944669
71,1.5,60,12,174.94423963133642,174.92105709876543,-0.016850706493697378,-1.0178515298167143,15.114880345812766,4.619448905723525
72,1.5,60,13,173.89953271028037,173.99164319248825,-0.26780743065612306,-1.8917461413028673,15.869214587105471,6.090619186281294
73,1.5,60,14,174.01689497716893,174.2795871559633,-0.31543079827023673,-0.5044875227185238,13.226819343577477,4.539910554978767
74,1.5,60,15,175.07216981132078,175.2560110584518,-0.06236331973074212,-0.02057247497834015,13.329290307579354,4.66908707972749
75,1.5,60,16,174.21157407407406,174.45687596899225,-0.35953513450997887,-1.0980446206653567,14.268524648690962,3.5167396339916843
76,1.5,60,17,173.7412844036697,173.96372503840246,-0.28359984929068716,-1.1682383559302356,16.015632979223565,5.619085687058984
77,1.5,60,18,173.78715596330275,173.6089400921659,-0.5485604007841848,-3.5298833103128526,14.947182592389028,8.362573592594492
78,1.5,60,19,173.8662037037037,173.96004672897195,-0.1835910264308608,-1.0721575025513457,15.656606197197581,6.996555078464354
79,1.5,60,20,173.0502262443439,173.11084848484847,-0.4633736455923418,-1.8506906598532433,14.772060927287352,5.024977772152509
80,1.8,0,1,166.40192307692308,166.51936392914652,-0.2072430709523687,-2.443282412180571,16.881058651975756,7.052239775623686
81,1.8,0,2,162.67954545454546,162.67575342465753,-0.10485580191985645,-0.1472101223810409,16.26410142695362,5.165104642351856
82,1.8,0,3,162.9388127853881,162.86243883792048,-0.06744576863674678,-0.528664598525945,15.551907769830166,6.610957126203915
83,1.8,0,4,162.03175355450236,161.90599206349205,-0.16889246256241736,-0.9041352060921669,16.389421276163077,6.020121921563987
84,1.8,0,5,161.80945945945945,161.87895173453998,-0.25659207776264914,-1.2820629732357802,15.443663512681164,7.3696286342495245
85,1.8,0,6,162.5529702970297,162.5691127694859,0.0824293618988988,-0.14597179131231006,16.622316596789073,6.411851097815132
86,1.8,0,7,163.24886877828055,163.31538636363638,0.057634817997735475,-0.2873364625550501,17.13612773395789,6.162175586192296
87,1.8,0,8,160.90986547085203,160.89417417417417,-0.10098536222374108,-0.8527478721470323,15.81020856999886,5.763045916351923
88,1.8,0,9,160.0382222222222,160.0833630952381,0.002328877128235584,0.5982812593667918,14.321529635870297,5.359789575540976
89,1.8,0,10,158.09910714285712,158.05627802690583,-0.0572172253005863,-0.2818442405826189,16.325434751547473,5.567567222603482
90,1.8,0,11,155.67102803738317,155.6898200312989,-0.17177524545008652,0.14400314759961902,15.852643086718732,6.564566648249014
91,1.8,0,12,156.11486486486487,156.11552036199095,-0.10765829757980191,-0.38231508731054425,15.026016795907246,5.965750015775046
92,1.8,0,13,155.46160714285716,155.4247234678625,-0.1033289631238686,0.13372698217774695,15.717655923177945,6.890796317164463
93,1.8,0,14,153.959375,154.02163677130042,0.059356772831035715,-0.20223852029856032,13.639621839059759,5.144129461533814
94,1.8,0,15,153.46801801801803,153.4996229260935,-0.03701980858098772,-0.4222225098770948,14.39735755794298,6.0710517833534325
95,1.8,0,16,150.98839285714286,150.86115844544094,0.08716650139300464,-0.31422333467598335,13.58801401087625,4.767501495680767
96,1.8,0,17,152.54933333333332,152.58982142857144,-0.03655291795990227,0.48440584388836316,14.146015087548255,6.178160795899308
97,1.8,0,18,150.29241071428572,150.35156950672646,-0.010437032167479269,-0.1144045881629473,11.599701770214246,3.610330367624307
98,1.8,0,19,148.96919642857142,149.09145739910312,0.16187826426236343,-0.34784855336832865,14.913781728657279,5.512356656364
99,1.8,0,20,148.06547085201794,148.14547297297295,0.25099088179838897,0.033043645864578586,11.772211922088431,3.918173329671329
100,1.8,15,1,165.96635514018692,165.96723004694834,0.16014159719678797,0.00662769086328725,16.89141762758613,5.425480835019906
101,1.8,15,2,163.46172248803828,163.30547275641024,0.12972225398394802,-1.020906562563027,19.296329585709024,6.506635201138364
102,1.8,15,3,163.9115207373272,163.96966820987655,0.02555513120807146,-2.6318893773645127,18.259355947598355,9.101808012768108
103,1.8,15,4,164.4375,164.42328660436138,-0.17050954185685502,-3.153762777961674,16.09813310713027,7.044388921837334
104,1.8,15,5,165.46045454545455,165.44125570776256,-0.39435084909843915,-0.15260939813528637,12.463449018481228,4.6895255225304515
105,1.8,15,6,164.92307692307693,164.99994696969696,-0.2852766170058269,0.42127785395230793,12.568447562283664,4.264463143265497
106,1.8,15,7,162.94389140271494,162.9001212121212,-0.3120927982225688,-0.7823845835171016,12.344543191480792,4.782362019917889
107,1.8,15,8,162.81863636363636,162.50481735159818,-0.10597868455572998,-2.595219969921943,14.115950625407613,5.938210803389136
108,1.8,15,9,163.94000000000003,163.90745814307456,0.06075392428320374,-0.01828936997389131,15.395526243376755,6.0507062719190134
109,1.8,15,10,163.38133971291865,163.58765224358973,0.042558255535069034,-0.664325273598055,13.81678487747372,4.524849864302333
